floor,-33,-11
floor,-33,-10
wall,-34,-23
wall,-33,-55
wall,-33,-56
floor,-33,-57
wall,-33,-50
floor,-34,-19
wall,-33,-51
floor,-34,-20
wall,-33,-52
floor,-34,-21
floor,-34,-22
floor,-33,-62
floor,-33,-63
wall,-33,-64
wall,-33,-65
floor,-33,-58
floor,-33,-59
floor,-33,-60
floor,-33,-61
wall,-34,-8
wall,-33,-41
wall,-34,-10
wall,-33,-40
wall,-34,-9
wall,-32,-66
wall,-32,-65
floor,-33,-47
floor,-34,-16
floor,-33,-46
floor,-34,-15
floor,-33,-49
floor,-34,-18
floor,-33,-48
floor,-34,-17
floor,-33,-43
floor,-34,-12
wall,-33,-42
wall,-34,-11
floor,-33,-45
floor,-34,-14
floor,-33,-44
floor,-34,-13
floor,-39,-35
floor,-39,-34
wall,-39,-33
wall,-39,-32
floor,-39,-39
floor,-39,-38
floor,-39,-37
floor,-39,-36
wall,-38,-58
wall,-38,-57
floor,-38,-56
wall,-39,-24
floor,-38,-55
wall,-38,-49
wall,-38,-50
wall,-39,-19
wall,-38,-48
floor,-39,-22
floor,-38,-53
floor,-39,-23
floor,-38,-54
floor,-38,-51
floor,-39,-20
floor,-39,-21
floor,-38,-52
floor,-38,-41
wall,-38,-42
floor,-38,-39
floor,-38,-40
wall,-38,-43
wall,-38,-44
floor,-40,-34
floor,-40,-33
floor,-40,-36
floor,-40,-35
floor,-40,-38
floor,-40,-37
wall,-40,-40
wall,-40,-39
wall,-39,-57
wall,-39,-56
wall,-40,-32
wall,-39,-48
floor,-39,-49
floor,-39,-50
wall,-40,-19
floor,-40,-20
floor,-39,-51
floor,-40,-21
floor,-39,-52
floor,-40,-22
floor,-39,-53
floor,-40,-23
floor,-39,-54
wall,-40,-24
floor,-39,-55
floor,-39,-40
wall,-39,-41
wall,-39,-42
wall,-39,-47
floor,-37,-37
floor,-37,-36
wall,-37,-35
wall,-37,-34
wall,-36,-61
wall,-36,-60
floor,-36,-59
floor,-36,-58
floor,-36,-57
floor,-36,-56
wall,-37,-24
floor,-36,-55
floor,-36,-54
floor,-37,-23
floor,-36,-53
floor,-37,-22
wall,-36,-51
floor,-37,-20
wall,-36,-52
floor,-37,-21
wall,-37,-18
floor,-37,-19
wall,-36,-47
wall,-37,-17
wall,-36,-45
wall,-36,-46
floor,-36,-43
floor,-36,-44
floor,-36,-41
floor,-36,-42
floor,-36,-39
floor,-36,-40
wall,-36,-37
floor,-36,-38
floor,-38,-36
floor,-38,-35
floor,-38,-38
floor,-38,-37
wall,-38,-34
wall,-38,-33
wall,-37,-59
wall,-37,-58
wall,-37,-60
wall,-38,-24
floor,-37,-55
floor,-38,-23
floor,-37,-54
floor,-37,-57
floor,-37,-56
wall,-37,-50
wall,-38,-19
wall,-37,-51
floor,-38,-20
floor,-37,-52
floor,-38,-21
floor,-37,-53
floor,-38,-22
wall,-38,-18
floor,-37,-42
floor,-37,-43
wall,-37,-44
wall,-37,-45
floor,-37,-38
floor,-37,-39
floor,-37,-40
floor,-37,-41
floor,-24,-68
floor,-24,-67
wall,-26,-5
floor,-24,-66
wall,-26,-4
wall,-24,-65
wall,-26,-3
wall,-24,-71
floor,-24,-70
floor,-24,-69
floor,-26,2
wall,-24,-59
floor,-26,3
wall,-24,-58
floor,-26,4
floor,-24,-57
floor,-26,5
wall,-26,-2
floor,-26,-1
floor,-26,0
floor,-26,1
wall,-25,-52
wall,-25,-53
floor,-25,-56
wall,-27,6
floor,-25,-57
wall,-27,5
floor,-25,-54
floor,-25,-55
wall,-23,-65
wall,-25,-2
floor,-23,-67
wall,-23,-66
floor,-23,-69
floor,-23,-68
wall,-23,-71
floor,-23,-70
wall,-23,-57
floor,-25,5
floor,-23,-56
wall,-25,6
floor,-25,3
wall,-23,-58
floor,-25,4
wall,-25,1
floor,-25,2
wall,-25,-1
wall,-25,0
wall,-24,-52
floor,-24,-53
floor,-24,-54
floor,-24,-55
floor,-24,-56
wall,-26,6
wall,-28,-11
wall,-28,-10
wall,-28,-9
wall,-26,-70
wall,-28,-8
floor,-26,-69
floor,-28,-7
floor,-26,-68
floor,-28,-6
floor,-26,-67
floor,-28,-5
floor,-26,-66
floor,-28,-4
wall,-26,-65
floor,-28,-3
wall,-26,-64
floor,-28,-2
floor,-28,-1
floor,-28,0
floor,-28,1
floor,-28,2
wall,-26,-59
floor,-28,3
wall,-27,-58
wall,-29,4
wall,-27,-59
floor,-29,3
floor,-27,-56
wall,-27,-57
wall,-29,5
floor,-27,-54
floor,-27,-55
floor,-27,-52
floor,-27,-53
wall,-27,-50
wall,-27,-51
wall,-27,-49
wall,-25,-71
wall,-25,-70
wall,-27,-8
floor,-25,-67
wall,-27,-5
floor,-25,-66
floor,-27,-4
floor,-25,-69
wall,-27,-7
floor,-25,-68
wall,-27,-6
floor,-27,-1
floor,-27,0
wall,-25,-65
floor,-27,-3
floor,-27,-2
wall,-25,-59
floor,-27,3
floor,-25,-58
floor,-27,4
floor,-27,1
floor,-27,2
floor,-26,-55
floor,-26,-56
floor,-26,-57
wall,-28,5
floor,-26,-58
floor,-28,4
wall,-26,-51
wall,-26,-52
wall,-26,-53
floor,-26,-54
wall,-28,-63
floor,-30,-1
floor,-28,-64
floor,-30,-2
wall,-30,1
wall,-28,-62
floor,-30,0
floor,-28,-67
floor,-30,-5
floor,-28,-68
floor,-30,-6
floor,-28,-65
floor,-30,-3
floor,-28,-66
floor,-30,-4
floor,-30,-9
floor,-30,-10
wall,-28,-69
floor,-30,-7
wall,-28,-70
floor,-30,-8
floor,-30,-13
wall,-30,-14
floor,-30,-11
floor,-30,-12
floor,-29,-49
wall,-29,-48
wall,-30,-17
wall,-29,-47
wall,-30,-16
wall,-29,-46
wall,-30,-15
floor,-29,-53
floor,-29,-52
floor,-29,-51
floor,-29,-50
wall,-29,-57
wall,-29,-56
floor,-29,-55
floor,-29,-54
wall,-29,-61
wall,-31,1
wall,-29,-60
floor,-29,2
floor,-29,1
floor,-29,0
wall,-27,-63
floor,-29,-1
wall,-27,-64
floor,-29,-2
floor,-27,-65
floor,-29,-3
floor,-27,-66
floor,-29,-4
floor,-27,-67
floor,-29,-5
floor,-27,-68
floor,-29,-6
floor,-27,-69
floor,-29,-7
wall,-27,-70
floor,-29,-8
floor,-29,-9
floor,-29,-10
wall,-29,-11
wall,-29,-12
wall,-29,-13
wall,-29,-14
wall,-28,-48
floor,-28,-50
wall,-28,-49
floor,-28,-52
floor,-28,-51
floor,-28,-54
floor,-28,-53
floor,-28,-56
floor,-28,-55
wall,-30,4
wall,-28,-57
wall,-30,2
wall,-30,3
floor,-32,-7
floor,-32,-8
wall,-30,-67
wall,-32,-5
floor,-32,-6
floor,-30,-65
wall,-32,-3
floor,-30,-66
wall,-32,-4
floor,-30,-63
floor,-30,-64
wall,-32,-2
floor,-31,-46
floor,-32,-15
floor,-31,-47
floor,-32,-16
wall,-31,-44
floor,-32,-13
wall,-31,-45
floor,-32,-14
floor,-32,-11
wall,-31,-43
floor,-32,-12
floor,-32,-9
floor,-32,-10
wall,-31,-55
wall,-31,-54
wall,-31,-53
floor,-31,-52
wall,-32,-21
floor,-31,-51
wall,-32,-20
floor,-31,-50
floor,-32,-19
floor,-31,-49
floor,-32,-18
floor,-31,-48
floor,-32,-17
floor,-31,-63
floor,-31,-62
floor,-31,-61
floor,-31,-60
wall,-31,-59
wall,-31,-58
floor,-29,-66
floor,-31,-4
wall,-29,-67
floor,-31,-5
wall,-29,-68
floor,-31,-6
wall,-29,-69
floor,-31,-7
wall,-29,-62
wall,-31,0
floor,-29,-63
wall,-31,-1
floor,-29,-64
wall,-31,-2
floor,-29,-65
floor,-31,-3
floor,-31,-12
floor,-31,-13
wall,-30,-45
floor,-31,-14
wall,-30,-46
floor,-31,-15
floor,-31,-8
floor,-31,-9
floor,-31,-10
floor,-31,-11
floor,-30,-52
floor,-30,-51
wall,-31,-20
floor,-30,-54
floor,-30,-53
floor,-30,-48
wall,-31,-17
floor,-30,-47
floor,-31,-16
floor,-30,-50
wall,-31,-19
floor,-30,-49
wall,-31,-18
wall,-30,-60
wall,-30,-59
floor,-30,-62
floor,-30,-61
wall,-30,-56
wall,-30,-55
floor,-16,-73
wall,-16,-74
wall,-17,-47
wall,-17,-48
floor,-17,-49
wall,-16,-68
floor,-16,-69
floor,-16,-70
floor,-16,-71
floor,-16,-72
floor,-18,4
wall,-18,5
floor,-18,2
floor,-18,3
wall,-18,0
floor,-18,1
floor,-16,-50
floor,-16,-49
floor,-16,-52
floor,-16,-51
wall,-16,-54
wall,-16,-53
wall,-15,-74
floor,-15,-72
floor,-15,-73
wall,-16,-47
floor,-16,-48
floor,-15,-70
floor,-15,-71
wall,-15,-68
wall,-15,-69
floor,-17,3
floor,-17,4
wall,-17,5
wall,-17,-1
wall,-17,0
floor,-17,1
floor,-17,2
floor,-15,-51
floor,-15,-50
floor,-15,-49
floor,-15,-48
wall,-15,-53
wall,-15,-52
wall,-19,-49
floor,-19,-50
floor,-19,-51
floor,-18,-71
floor,-18,-72
wall,-18,-73
wall,-18,-67
floor,-18,-68
floor,-18,-69
floor,-18,-70
floor,-20,2
floor,-20,3
wall,-20,0
floor,-20,1
wall,-18,-55
floor,-20,4
wall,-20,5
floor,-18,-52
floor,-18,-51
wall,-18,-54
floor,-18,-53
wall,-18,-49
floor,-18,-50
wall,-18,-48
wall,-17,-74
floor,-17,-72
wall,-17,-73
floor,-17,-70
floor,-17,-71
wall,-17,-68
floor,-17,-69
wall,-17,-67
wall,-19,0
floor,-19,1
floor,-19,2
floor,-19,3
floor,-19,4
wall,-19,5
wall,-17,-54
floor,-17,-53
floor,-17,-52
floor,-17,-51
floor,-17,-50
floor,-20,-70
floor,-20,-69
wall,-20,-72
floor,-20,-71
wall,-21,-51
wall,-21,-50
floor,-21,-53
floor,-21,-52
floor,-20,-53
floor,-20,-54
floor,-20,-55
wall,-20,-56
wall,-22,6
wall,-22,5
floor,-22,4
floor,-22,3
floor,-22,2
floor,-22,1
wall,-22,0
wall,-20,-66
wall,-20,-67
floor,-20,-68
floor,-19,-71
floor,-19,-70
floor,-19,-69
floor,-19,-68
wall,-19,-73
wall,-19,-72
floor,-20,-52
floor,-20,-51
wall,-20,-50
wall,-20,-49
floor,-19,-54
wall,-19,-55
floor,-19,-52
floor,-19,-53
floor,-21,4
floor,-21,3
wall,-19,-56
wall,-21,5
wall,-21,0
floor,-21,2
floor,-21,1
wall,-19,-67
wall,-22,-72
wall,-22,-71
floor,-23,-53
wall,-23,-52
floor,-23,-55
floor,-23,-54
wall,-23,-51
floor,-24,3
floor,-24,2
wall,-24,1
wall,-24,0
floor,-22,-55
floor,-22,-56
wall,-24,6
wall,-22,-57
floor,-24,5
floor,-24,4
floor,-22,-67
floor,-22,-68
floor,-22,-69
floor,-22,-70
wall,-22,-66
wall,-21,-72
floor,-21,-71
floor,-21,-70
floor,-22,-54
floor,-22,-53
floor,-22,-52
wall,-22,-51
floor,-23,2
floor,-23,1
floor,-23,4
floor,-23,3
wall,-21,-56
wall,-23,6
wall,-21,-57
floor,-23,5
floor,-21,-54
floor,-21,-55
floor,-21,-68
floor,-21,-69
wall,-21,-66
floor,-21,-67
wall,-23,0
wall,-7,-53
wall,-7,-52
wall,-7,-55
wall,-7,-54
wall,-7,-49
wall,-7,-48
wall,-7,-51
wall,-7,-50
floor,-6,-76
floor,-6,-75
wall,-6,-77
floor,-6,-72
floor,-6,-71
floor,-6,-74
floor,-6,-73
floor,-7,-68
floor,-7,-69
floor,-7,-70
floor,-7,-71
floor,-7,-64
wall,-9,-2
floor,-7,-65
floor,-7,-66
floor,-7,-67
floor,-7,-60
floor,-9,2
floor,-7,-61
floor,-9,1
floor,-7,-62
floor,-9,0
floor,-7,-63
floor,-9,-1
floor,-7,-56
floor,-7,-57
floor,-7,-58
wall,-9,4
floor,-7,-59
wall,-9,3
floor,-8,-56
floor,-8,-55
floor,-8,-54
floor,-8,-53
floor,-8,-52
floor,-8,-51
floor,-8,-50
floor,-8,-49
wall,-8,-48
wall,-8,-47
wall,-8,-46
wall,-7,-77
wall,-8,-45
floor,-7,-76
floor,-7,-75
floor,-7,-74
floor,-7,-73
floor,-7,-72
floor,-8,-71
floor,-8,-72
floor,-8,-69
floor,-8,-70
floor,-8,-67
floor,-8,-68
floor,-8,-65
floor,-8,-66
floor,-8,-63
floor,-10,-1
floor,-8,-64
wall,-10,-2
floor,-8,-61
floor,-10,1
floor,-8,-62
floor,-10,0
floor,-8,-59
floor,-10,3
floor,-8,-60
floor,-10,2
floor,-8,-57
floor,-8,-58
wall,-10,4
floor,-9,-51
floor,-9,-50
floor,-9,-53
floor,-9,-52
floor,-9,-55
floor,-9,-54
floor,-9,-57
floor,-9,-56
floor,-8,-74
floor,-8,-73
wall,-9,-45
wall,-8,-76
wall,-9,-44
floor,-8,-75
floor,-9,-47
floor,-9,-46
wall,-8,-77
floor,-9,-49
floor,-9,-48
floor,-9,-66
floor,-9,-67
floor,-9,-68
floor,-9,-69
floor,-9,-70
floor,-9,-71
floor,-9,-72
floor,-9,-73
floor,-9,-58
wall,-11,4
floor,-9,-59
floor,-11,3
floor,-9,-60
floor,-11,2
floor,-9,-61
floor,-11,1
floor,-9,-62
floor,-11,0
floor,-9,-63
wall,-11,-1
floor,-9,-64
wall,-11,-2
floor,-9,-65
floor,-10,-54
floor,-10,-53
floor,-10,-52
floor,-10,-51
floor,-10,-58
wall,-12,4
floor,-10,-57
floor,-10,-56
floor,-10,-55
floor,-10,-46
floor,-10,-45
wall,-9,-76
wall,-10,-44
floor,-9,-75
floor,-9,-74
floor,-10,-50
floor,-10,-49
floor,-10,-48
floor,-10,-47
wall,-10,-69
wall,-10,-70
wall,-10,-67
wall,-10,-68
floor,-10,-73
floor,-10,-74
floor,-10,-71
floor,-10,-72
floor,-10,-61
floor,-12,1
floor,-10,-62
floor,-12,0
floor,-10,-59
floor,-12,3
floor,-10,-60
floor,-12,2
wall,-10,-65
wall,-10,-66
floor,-10,-63
wall,-12,-1
floor,-10,-64
floor,-11,-48
floor,-11,-49
floor,-11,-50
floor,-11,-51
wall,-11,-44
floor,-10,-75
floor,-11,-45
wall,-10,-76
floor,-11,-46
floor,-11,-47
floor,-11,-56
floor,-11,-57
wall,-11,-58
wall,-13,4
wall,-11,-59
floor,-13,3
floor,-11,-52
floor,-11,-53
floor,-11,-54
floor,-11,-55
wall,-11,-65
wall,-11,-64
wall,-11,-61
floor,-13,1
wall,-11,-60
floor,-13,2
wall,-11,-63
wall,-13,-1
wall,-11,-62
floor,-13,0
floor,-11,-73
floor,-11,-72
wall,-12,-44
wall,-11,-75
floor,-11,-74
floor,-11,-71
wall,-11,-70
wall,-12,-51
wall,-12,-52
floor,-12,-49
floor,-12,-50
floor,-12,-47
floor,-12,-48
wall,-12,-45
wall,-11,-76
floor,-12,-46
floor,-14,3
floor,-14,2
wall,-12,-57
wall,-12,-58
wall,-14,4
wall,-12,-55
wall,-12,-56
wall,-12,-53
wall,-12,-54
wall,-14,-1
floor,-14,0
floor,-14,1
wall,-13,-45
wall,-12,-75
floor,-12,-74
floor,-12,-73
floor,-12,-72
floor,-12,-71
wall,-12,-70
wall,-12,-69
wall,-13,-46
floor,-13,-47
floor,-13,-48
floor,-13,-49
floor,-13,-50
wall,-13,-51
wall,-13,-52
wall,-15,5
wall,-15,4
floor,-15,3
floor,-15,2
floor,-15,1
wall,-15,-1
floor,-15,0
wall,-13,-69
floor,-13,-71
floor,-13,-70
floor,-13,-73
floor,-13,-72
wall,-13,-75
floor,-13,-74
wall,-14,-46
floor,-14,-49
floor,-14,-50
floor,-14,-47
floor,-14,-48
floor,-14,-51
wall,-14,-52
wall,-16,5
floor,-16,4
floor,-16,1
floor,-16,0
floor,-16,3
floor,-16,2
wall,-16,-1
floor,-14,-70
wall,-14,-69
wall,-14,-74
floor,-14,-73
floor,-14,-72
floor,-14,-71
wall,-15,-47
wall,-15,-46
wall,-14,-75
floor,-1,0
floor,-1,-1
wall,-1,2
floor,-1,1
wall,-1,3
wall,0,-3
floor,0,-2
floor,0,-1
floor,-2,1
floor,-2,0
floor,-2,-1
floor,-2,-2
wall,-2,3
wall,-2,2
wall,-1,-3
floor,-1,-2
floor,-3,2
floor,-3,1
wall,-3,3
floor,-3,-2
wall,-3,-3
floor,-3,0
floor,-3,-1
wall,-2,-3
wall,-4,3
floor,-4,2
floor,-4,1
floor,-4,0
floor,-4,-1
wall,-4,-2
wall,-4,-3
wall,-5,3
wall,-5,-2
floor,-5,-1
floor,-5,0
floor,-5,1
floor,-5,2
floor,-6,2
wall,-6,3
floor,-6,0
floor,-6,1
wall,-6,-2
floor,-6,-1
floor,-7,1
floor,-7,2
wall,-7,3
wall,-5,-65
wall,-5,-64
wall,-7,-2
wall,-5,-63
floor,-7,-1
wall,-5,-62
floor,-7,0
wall,-5,-69
wall,-5,-68
wall,-5,-67
wall,-5,-66
wall,-4,-71
wall,-4,-72
wall,-4,-69
wall,-4,-70
wall,-4,-75
wall,-4,-73
wall,-4,-74
wall,-6,-56
wall,-6,-55
wall,-6,-58
wall,-6,-57
wall,-6,-60
floor,-8,2
wall,-6,-59
wall,-8,3
wall,-6,-62
floor,-8,0
wall,-6,-61
floor,-8,1
floor,-6,-64
wall,-8,-2
floor,-6,-63
floor,-8,-1
floor,-6,-66
floor,-6,-65
floor,-6,-68
floor,-6,-67
floor,-6,-70
floor,-6,-69
floor,-5,-70
floor,-5,-71
floor,-5,-72
floor,-5,-73
floor,-5,-74
wall,-5,-75
wall,-5,-76
wall,-5,-77
wall,-165,-87
wall,-165,-86
wall,-165,-84
wall,-165,-85
floor,-164,-86
floor,-164,-85
wall,-164,-87
wall,-164,-83
wall,-164,-84
wall,-163,-89
wall,-163,-88
wall,-163,-87
floor,-163,-86
floor,-163,-85
floor,-163,-84
wall,-163,-82
wall,-163,-83
wall,-163,-81
floor,-146,-102
floor,-146,-101
floor,-146,-100
floor,-146,-99
wall,-147,-68
wall,-146,-103
floor,-147,-62
floor,-147,-63
wall,-147,-60
wall,-147,-61
wall,-146,-97
floor,-147,-66
floor,-146,-98
wall,-147,-67
floor,-147,-64
wall,-146,-96
floor,-147,-65
floor,-147,-101
wall,-148,-70
floor,-147,-100
wall,-148,-69
wall,-147,-103
wall,-147,-102
wall,-148,-61
floor,-148,-62
floor,-148,-63
wall,-147,-95
floor,-148,-64
wall,-147,-96
floor,-148,-65
floor,-147,-97
floor,-148,-66
floor,-147,-98
floor,-148,-67
floor,-147,-99
wall,-148,-68
wall,-148,-102
wall,-149,-71
wall,-148,-101
wall,-149,-70
floor,-148,-99
floor,-149,-68
floor,-148,-100
floor,-149,-69
floor,-148,-97
floor,-149,-66
floor,-148,-98
floor,-149,-67
wall,-148,-95
floor,-149,-64
floor,-148,-96
floor,-149,-65
wall,-149,-62
wall,-148,-94
floor,-149,-63
wall,-149,-61
wall,-150,-72
wall,-150,-71
wall,-150,-73
floor,-149,-98
floor,-150,-67
floor,-149,-99
floor,-150,-68
wall,-149,-100
floor,-150,-69
wall,-149,-101
floor,-150,-70
wall,-149,-94
wall,-150,-63
floor,-149,-95
floor,-150,-64
floor,-149,-96
floor,-150,-65
floor,-149,-97
floor,-150,-66
wall,-149,-93
wall,-150,-62
wall,-151,-74
floor,-151,-72
wall,-151,-73
floor,-150,-94
wall,-151,-63
wall,-150,-93
floor,-150,-98
floor,-151,-67
floor,-150,-97
floor,-151,-66
floor,-150,-96
wall,-151,-65
floor,-150,-95
wall,-151,-64
floor,-151,-71
floor,-151,-70
wall,-150,-100
floor,-151,-69
wall,-150,-99
floor,-151,-68
floor,-152,-73
wall,-152,-74
wall,-152,-75
wall,-152,-76
wall,-151,-93
wall,-151,-92
floor,-151,-95
floor,-151,-94
floor,-151,-97
wall,-152,-66
floor,-151,-96
wall,-152,-65
wall,-151,-99
floor,-152,-68
wall,-151,-98
floor,-152,-67
floor,-152,-70
floor,-152,-69
floor,-152,-72
floor,-152,-71
wall,-153,-76
wall,-153,-77
floor,-153,-74
floor,-153,-75
floor,-152,-96
floor,-152,-95
floor,-152,-94
floor,-152,-93
wall,-152,-92
wall,-152,-91
floor,-153,-73
floor,-153,-72
floor,-153,-71
floor,-153,-70
floor,-153,-69
wall,-153,-68
wall,-152,-98
wall,-153,-67
floor,-152,-97
wall,-153,-66
wall,-154,-79
floor,-154,-75
floor,-154,-76
wall,-154,-77
wall,-154,-78
wall,-154,-89
wall,-154,-90
floor,-153,-95
floor,-153,-94
wall,-153,-97
floor,-153,-96
wall,-153,-91
wall,-153,-90
floor,-153,-93
floor,-153,-92
floor,-154,-72
floor,-154,-71
floor,-154,-74
floor,-154,-73
wall,-154,-68
wall,-153,-98
floor,-154,-70
wall,-154,-69
wall,-155,-69
wall,-155,-70
wall,-155,-71
floor,-155,-72
floor,-155,-73
floor,-155,-74
floor,-155,-75
floor,-154,-91
floor,-154,-92
floor,-154,-93
floor,-154,-94
floor,-154,-95
wall,-154,-96
wall,-154,-97
wall,-155,-89
wall,-155,-88
floor,-155,-91
floor,-155,-90
floor,-155,-77
floor,-155,-76
wall,-155,-79
floor,-155,-78
wall,-155,-80
wall,-156,-71
wall,-156,-72
floor,-156,-75
floor,-156,-76
floor,-156,-73
floor,-156,-74
floor,-155,-94
wall,-155,-95
floor,-155,-92
floor,-155,-93
wall,-155,-96
wall,-156,-88
floor,-156,-92
floor,-156,-91
floor,-156,-90
floor,-156,-89
wall,-156,-80
floor,-156,-79
floor,-156,-78
floor,-156,-77
wall,-156,-82
wall,-156,-81
wall,-157,-74
floor,-157,-75
floor,-157,-76
floor,-157,-77
wall,-157,-72
wall,-157,-73
floor,-156,-93
wall,-156,-94
wall,-156,-95
floor,-157,-91
floor,-157,-90
floor,-157,-93
floor,-157,-92
wall,-157,-87
floor,-157,-89
wall,-157,-88
wall,-157,-83
wall,-157,-82
floor,-157,-79
floor,-157,-78
floor,-157,-81
floor,-157,-80
floor,-158,-77
floor,-158,-78
wall,-158,-75
floor,-158,-76
wall,-158,-74
wall,-157,-94
wall,-158,-94
wall,-158,-93
floor,-158,-92
floor,-158,-91
floor,-158,-90
floor,-158,-89
floor,-158,-88
wall,-158,-87
wall,-158,-86
wall,-158,-85
wall,-158,-84
wall,-158,-83
floor,-158,-82
floor,-158,-81
floor,-158,-80
floor,-158,-79
wall,-159,-75
wall,-159,-77
wall,-159,-76
floor,-159,-79
floor,-159,-78
floor,-159,-80
floor,-159,-81
floor,-159,-82
floor,-159,-83
floor,-159,-84
wall,-159,-85
wall,-159,-86
floor,-159,-87
floor,-159,-88
floor,-159,-89
floor,-159,-90
floor,-159,-91
wall,-159,-92
wall,-159,-93
floor,-160,-80
floor,-160,-79
wall,-160,-78
wall,-160,-77
floor,-160,-83
floor,-160,-84
floor,-160,-81
floor,-160,-82
floor,-160,-87
floor,-160,-88
floor,-160,-85
floor,-160,-86
wall,-160,-91
wall,-160,-92
floor,-160,-89
floor,-160,-90
wall,-161,-79
wall,-161,-78
floor,-161,-81
wall,-161,-80
floor,-161,-86
floor,-161,-87
floor,-161,-88
floor,-161,-89
floor,-161,-82
floor,-161,-83
floor,-161,-84
floor,-161,-85
wall,-161,-90
wall,-161,-91
floor,-162,-82
wall,-162,-81
wall,-162,-80
wall,-162,-89
wall,-162,-90
floor,-162,-87
floor,-162,-88
floor,-162,-85
floor,-162,-86
floor,-162,-83
floor,-162,-84
floor,-132,-68
wall,-132,-67
wall,-130,-119
floor,-130,-116
floor,-130,-115
wall,-130,-118
floor,-130,-117
wall,-130,-111
floor,-130,-112
floor,-130,-113
floor,-130,-114
wall,-130,-110
floor,-131,-72
floor,-131,-73
wall,-131,-74
wall,-131,-68
floor,-131,-69
floor,-131,-70
floor,-131,-71
wall,-131,-67
wall,-129,-120
wall,-129,-119
floor,-129,-118
floor,-129,-117
floor,-129,-116
floor,-129,-115
floor,-129,-114
wall,-129,-112
floor,-129,-113
wall,-129,-111
wall,-130,-75
floor,-130,-73
wall,-130,-74
floor,-130,-71
floor,-130,-72
wall,-130,-69
floor,-130,-70
wall,-130,-68
wall,-134,-66
floor,-134,-68
floor,-134,-67
floor,-134,-70
floor,-134,-69
wall,-132,-117
wall,-132,-109
floor,-132,-110
floor,-132,-111
floor,-132,-112
floor,-132,-113
floor,-132,-114
floor,-132,-115
wall,-132,-116
floor,-133,-70
floor,-133,-71
floor,-133,-72
wall,-133,-73
wall,-132,-108
floor,-133,-69
floor,-133,-68
wall,-133,-67
wall,-133,-66
wall,-131,-118
wall,-131,-117
floor,-131,-116
wall,-131,-110
floor,-131,-111
wall,-131,-109
floor,-131,-114
floor,-131,-115
floor,-131,-112
floor,-131,-113
floor,-132,-71
floor,-132,-72
floor,-132,-69
floor,-132,-70
wall,-132,-73
wall,-132,-74
floor,-136,-69
floor,-136,-70
wall,-136,-71
wall,-136,-65
floor,-136,-66
floor,-136,-67
floor,-136,-68
floor,-134,-108
wall,-134,-107
floor,-134,-110
floor,-134,-109
wall,-135,-72
wall,-134,-106
wall,-134,-115
floor,-134,-112
floor,-134,-111
wall,-134,-114
floor,-134,-113
floor,-135,-70
wall,-135,-71
floor,-135,-68
floor,-135,-69
wall,-135,-66
floor,-135,-67
wall,-135,-65
floor,-133,-109
wall,-133,-108
wall,-133,-107
wall,-134,-73
wall,-134,-72
floor,-134,-71
wall,-133,-116
wall,-133,-115
floor,-133,-114
floor,-133,-113
floor,-133,-112
floor,-133,-111
floor,-133,-110
wall,-138,-64
floor,-138,-65
floor,-138,-66
floor,-138,-67
floor,-138,-68
floor,-138,-69
wall,-138,-70
wall,-137,-103
wall,-137,-104
floor,-137,-105
floor,-136,-106
wall,-136,-105
floor,-136,-108
floor,-136,-107
floor,-136,-110
floor,-136,-109
wall,-136,-112
floor,-136,-111
wall,-136,-113
wall,-137,-64
wall,-137,-65
floor,-137,-68
floor,-137,-69
floor,-137,-66
floor,-137,-67
wall,-136,-104
wall,-137,-70
wall,-137,-71
floor,-135,-107
wall,-135,-106
wall,-135,-105
floor,-135,-111
floor,-135,-110
floor,-135,-109
floor,-135,-108
wall,-135,-114
wall,-135,-113
floor,-135,-112
wall,-138,-111
floor,-138,-109
wall,-138,-110
floor,-138,-107
floor,-138,-108
floor,-139,-107
floor,-139,-106
floor,-139,-105
floor,-139,-104
floor,-139,-103
wall,-139,-102
wall,-140,-69
floor,-140,-68
floor,-140,-67
floor,-140,-66
floor,-140,-65
floor,-140,-64
wall,-140,-63
wall,-140,-62
floor,-137,-110
wall,-137,-111
wall,-137,-112
floor,-137,-106
floor,-137,-107
floor,-137,-108
floor,-137,-109
floor,-138,-104
wall,-138,-103
floor,-138,-106
floor,-138,-105
wall,-139,-69
floor,-139,-68
wall,-138,-102
wall,-139,-70
floor,-139,-65
wall,-139,-64
floor,-139,-67
floor,-139,-66
wall,-139,-63
wall,-142,-61
wall,-142,-62
wall,-140,-109
floor,-141,-105
floor,-141,-104
floor,-141,-103
floor,-141,-102
wall,-141,-108
wall,-141,-107
floor,-141,-106
floor,-142,-66
floor,-142,-65
floor,-142,-64
floor,-142,-63
wall,-141,-101
wall,-141,-100
wall,-142,-68
floor,-142,-67
floor,-139,-108
wall,-139,-109
wall,-139,-110
wall,-140,-102
wall,-140,-101
floor,-140,-104
floor,-140,-103
floor,-140,-106
floor,-140,-105
wall,-140,-108
floor,-140,-107
floor,-141,-63
wall,-141,-62
floor,-141,-65
floor,-141,-64
floor,-141,-67
floor,-141,-66
wall,-141,-69
wall,-141,-68
floor,-144,-64
floor,-144,-63
floor,-144,-62
wall,-144,-61
wall,-144,-60
floor,-143,-102
floor,-143,-103
floor,-143,-100
floor,-143,-101
wall,-143,-98
wall,-144,-67
wall,-143,-99
floor,-144,-65
wall,-144,-66
wall,-143,-106
